from_url,to_url,node_id
https://yukon.ca/en/news/premier-sandy-silver-congratulates-yukons-2018-olympic-athletes,https://open.yukon.ca/information/news-releases-2018,736
https://yukon.ca/fr/news/le-premier-ministre-sandy-silver-felicite-les-athletes-olympiques-yukonnais-de-2018,https://open.yukon.ca/information/communiques-de-presse-2018,736
https://yukon.ca/en/news/government-yukon-funds-indigenous-midwifery-research-project,https://open.yukon.ca/information/news-releases-2018,738
https://yukon.ca/fr/news/le-gouvernement-du-yukon-subventionne-un-projet-de-recherche-sur-la-pratique-autochtone-de-sage,https://open.yukon.ca/information/communiques-de-presse-2018,738
https://yukon.ca/en/news/yukon-association-community-living-receives-community-development-fund-support,https://open.yukon.ca/information/news-releases-2018,740
